player_id,player_name,age,ioc,participation_number,Number_of_matchs,win_count,lose_count,win/lose_ratio,total_aces,total_doubleF,total_1stIn,total_1stWon,FirstSvcMade/FirstSvcWon,rank_2010,rank_2011,rank_2012,rank_2013,rank_2014,rank_2015,rank_2016,rank_2017,rank_2018,rank_2019,rank_2020,rank_2021,rank_2022,rank_2023,rank_2024,rank_points_2010,rank_points_2011,rank_points_2012,rank_points_2013,rank_points_2014,rank_points_2015,rank_points_2016,rank_points_2017,rank_points_2018,rank_points_2019,rank_points_2020,rank_points_2021,rank_points_2022,rank_points_2023,rank_points_2024,total_rank_points_
108594,Johnny Arcilla,32,PHI,2,8,4,4,1.0,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134457,Nicolas Moreno De Alboran,26,USA,0,12,4,8,0.5,77,5,619,441,71.24000000000001,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,462
131951,Daniel Cukierman,28,ISR,3,10,4,6,0.67,7,2,163,99,60.74,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,832,99999,99999,372,99999,0,0,0,0,0,0,0,0,0,0,16,0,0,132,0,148
104071,Raven Klaasen,27,RSA,0,8,4,4,1.0,39,8,279,195,69.89,417,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
103676,Michael Yani,31,USA,0,12,4,8,0.5,59,12,617,418,67.75,99999,361,238,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,113,198,0,0,0,0,0,0,0,0,0,0,0,0,311
104895,Abdullah Maqdas,28,KUW,2,8,4,4,1.0,5,0,247,149,60.31999999999999,99999,99999,99999,500,781,1695,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,67,23,2,0,0,0,0,0,0,0,0,0,92
103454,Nicolas Massu,30,CHI,3,17,4,13,0.31,41,11,793,517,65.2,94,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543
104477,Jorge Aguilar,29,CHI,1,9,4,5,0.8,10,0,177,118,66.67,196,99999,99999,99999,431,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,239,0,0,0,91,0,0,0,0,0,0,0,0,0,0,330
105881,Matthew Barton,25,AUS,0,8,4,4,1.0,117,15,477,388,81.34,99999,99999,99999,99999,99999,99999,248,198,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,212,282,0,0,0,0,0,0,0,494
209409,Coleman Wong,19,HKG,2,8,4,4,1.0,18,4,111,81,72.97,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1032,534,247,0,0,0,0,0,0,0,0,0,0,0,0,9,70,243,322
103868,Ivan Navarro,30,ESP,0,15,4,11,0.36,82,9,631,444,70.36,108,191,232,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,456,283,212,0,0,0,0,0,0,0,0,0,0,0,0,951
103523,Rohan Bopanna,36,IND,2,14,4,10,0.4,73,9,249,194,77.91,479,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
104960,Miguel Angel Reyes Varela,26,MEX,3,8,4,4,1.0,2,0,76,48,63.160000000000004,99999,99999,99999,649,501,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,34,69,0,0,0,0,0,0,0,0,0,0,103
138846,Hong Kit Jack Wong,25,HKG,5,8,4,4,1.0,25,19,335,210,62.69,99999,99999,99999,99999,99999,99999,99999,911,1015,99999,99999,99999,1059,99999,1643,0,0,0,0,0,0,0,15,10,0,0,0,10,0,2,37
144826,Aziz Dougaz,26,TUN,2,11,4,7,0.57,40,15,450,302,67.11,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,331,99999,99999,219,0,0,0,0,0,0,0,0,0,0,0,143,0,0,278,421
208010,Pablo Llamas Ruiz,21,ESP,0,8,4,4,1.0,18,3,414,283,68.36,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,240,152,0,0,0,0,0,0,0,0,0,0,0,0,0,236,421,657
123983,Nerman Fatic,29,BIH,3,9,4,5,0.8,18,6,164,106,64.63,99999,99999,99999,99999,808,99999,612,99999,99999,99999,99999,99999,257,99999,204,0,0,0,0,23,0,47,0,0,0,0,0,195,0,301,566
105738,Tsung Hua Yang,25,TPE,7,21,4,17,0.24,39,5,273,195,71.43,295,99999,178,99999,99999,99999,447,99999,99999,99999,99999,99999,99999,99999,99999,143,0,283,0,0,0,87,0,0,0,0,0,0,0,0,513
106342,Martins Podzus,21,LAT,6,13,4,9,0.44,32,5,185,129,69.73,99999,99999,99999,99999,99999,442,637,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,88,48,0,0,0,0,0,0,0,0,136
105111,Ivan Endara,27,ECU,5,12,4,8,0.5,21,3,164,120,73.17,99999,458,99999,99999,99999,99999,395,99999,99999,99999,99999,99999,99999,99999,99999,0,78,0,0,0,0,108,0,0,0,0,0,0,0,0,186
104970,Matteo Viola,26,ITA,1,17,4,13,0.31,29,16,740,441,59.589999999999996,99999,99999,99999,140,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,405
103531,Thomas Oger,36,MON,0,7,4,3,1.33,7,3,41,28,68.28999999999999,572,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
105271,Gonzalo Escobar,28,ECU,0,9,4,5,0.8,11,2,186,126,67.74,99999,99999,99999,858,99999,339,99999,508,99999,99999,99999,99999,99999,99999,99999,0,0,0,17,0,131,0,72,0,0,0,0,0,0,0,220
105182,Antso Rakotondramanga,28,MAD,1,8,4,4,1.0,23,1,122,90,73.77,99999,99999,99999,99999,99999,2018,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105456,Sergio Galdos,24,PER,0,5,4,1,4.0,0,0,0,0,0.0,1190,772,99999,606,860,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,4,17,0,40,17,0,0,0,0,0,0,0,0,0,0,78
103746,Miguel Gallardo Valles,32,MEX,1,7,4,3,1.33,0,0,0,0,0.0,99999,420,442,392,434,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,91,82,99,88,0,0,0,0,0,0,0,0,0,0,360
202058,Thiago Agustin Tirante,22,ARG,0,9,4,5,0.8,20,3,518,337,65.06,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,452,598,1050
104775,Adam Kellner,25,HUN,4,8,4,4,1.0,0,0,0,0,0.0,321,249,346,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,128,194,122,0,0,0,0,0,0,0,0,0,0,0,0,444
105490,Jui Chen Hung,25,TPE,4,8,4,4,1.0,5,2,124,80,64.52,99999,99999,99999,99999,99999,667,601,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,39,52,0,0,0,0,0,0,0,0,91
200270,Alex Knaff,26,LUX,3,9,4,5,0.8,5,5,163,106,65.03,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,486,500,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,165
200416,August Holmgren,25,DEN,0,8,4,4,1.0,50,17,257,188,73.15,99999,99999,99999,99999,99999,99999,99999,1476,99999,99999,99999,905,99999,99999,292,0,0,0,0,0,0,0,2,0,0,0,16,0,0,189,207
105566,Shahin Khaledan,26,IRI,5,10,4,6,0.67,2,0,102,65,63.73,99999,1089,99999,99999,99999,2101,99999,1995,99999,99999,99999,99999,99999,99999,99999,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,7
108748,Lukas Mugevicius,22,LTU,3,12,4,8,0.5,13,6,186,126,67.74,99999,99999,99999,99999,962,99999,744,405,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,12,0,29,109,0,0,0,0,0,0,0,150
111790,Brayden Schnur,23,CAN,4,23,4,19,0.21,169,12,1335,914,68.46,99999,99999,99999,99999,99999,99999,99999,99999,99999,154,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,367,0,0,0,0,0,367
104996,Alexander Blom,23,AHO,2,7,4,3,1.33,0,0,0,0,0.0,1614,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103393,Yuri Schukin,31,KAZ,0,7,4,3,1.33,18,13,336,237,70.54,147,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
106232,Roberto Cid,28,DOM,3,15,4,11,0.36,21,4,324,223,68.83,99999,99999,1011,2091,99999,99999,99999,99999,99999,99999,215,281,99999,99999,99999,0,0,7,1,0,0,0,0,0,0,229,203,0,0,0,440
106408,Mario Vilella Martinez,26,ESP,0,10,4,6,0.67,79,26,488,362,74.18,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,167,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,446
103470,Robert Kendrick,31,USA,0,18,4,14,0.29,144,17,871,629,72.22,99999,110,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,503
200247,Alexandar Lazarov,24,BUL,2,12,4,8,0.5,38,6,385,251,65.19,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,537,99999,334,99999,99999,0,0,0,0,0,0,0,0,0,0,51,0,139,0,0,190
131905,Manuel Guinard,26,FRA,0,9,4,5,0.8,35,13,497,319,64.19,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,148,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,386
104810,Zhe Li,32,CHN,2,18,4,14,0.29,55,8,780,488,62.56,99999,99999,99999,99999,99999,299,99999,244,99999,262,99999,99999,99999,99999,99999,0,0,0,0,0,154,0,216,0,177,0,0,0,0,0,547
105156,Federico Zeballos,31,BOL,7,16,4,12,0.33,13,5,127,88,69.28999999999999,99999,99999,751,99999,99999,506,99999,509,99999,544,99999,99999,99999,99999,99999,0,0,19,0,0,70,0,72,0,47,0,0,0,0,0,208
117365,Petros Chrysochos,26,CYP,3,14,4,10,0.4,18,0,350,226,64.57000000000001,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,486,990,99999,0,0,0,0,0,0,0,0,0,0,0,0,69,11,0,80
106310,Alexander Ritschard,29,SUI,0,11,4,7,0.57,43,3,486,344,70.78,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,163,209,99999,0,0,0,0,0,0,0,0,0,0,0,0,325,274,0,599
104823,Bruno Rodriguez,25,MEX,1,3,3,0,0.0,0,0,0,0,0.0,395,99999,914,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,91,0,12,0,0,0,0,0,0,0,0,0,0,0,0,103
200711,Nicolas Mejia,23,COL,7,13,3,10,0.3,31,1,446,293,65.7,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,280,253,411,0,0,0,0,0,0,0,0,0,0,0,0,178,219,111,508
207134,Fitriadi M Rifqi,25,INA,3,6,3,3,1.0,7,4,65,49,75.38,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1132,569,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,71
200390,Kacper Zuk,22,POL,2,8,3,5,0.6,29,4,300,211,70.33,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,302,232,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,136,263,0,0,0,399
106412,Lucas Gomez,24,MEX,2,16,3,13,0.23,15,2,398,235,59.050000000000004,99999,99999,99999,99999,99999,99999,543,99999,99999,735,99999,99999,99999,99999,99999,0,0,0,0,0,0,62,0,0,23,0,0,0,0,0,85
105963,Arthur De Greef,24,BEL,1,10,3,7,0.43,43,7,462,304,65.8,99999,99999,99999,99999,99999,241,99999,138,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,203,0,421,0,0,0,0,0,0,0,624
105318,Thomas Schoorel,22,NED,1,9,3,6,0.5,27,2,268,181,67.54,99999,108,132,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,485,422,0,0,0,0,0,0,0,0,0,0,0,0,907
202262,Filip Cristian Jianu,21,ROU,1,4,3,1,3.0,3,0,40,29,72.5,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,267,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,202
200473,Valentin Vacherot,25,FRA,2,9,3,6,0.5,14,2,241,161,66.8,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,262,99999,171,0,0,0,0,0,0,0,0,0,0,0,0,189,0,356,545
104909,Sunu Wahyu Trijati,27,INA,2,6,3,3,1.0,0,0,0,0,0.0,1739,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
208210,Chris Rodesch,22,LUX,1,5,3,2,1.5,15,2,116,76,65.52,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,609,648,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,104
208260,Zachary Svajda,21,USA,0,12,3,9,0.33,53,11,779,519,66.62,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,716,99999,233,146,0,0,0,0,0,0,0,0,0,0,0,32,0,259,430,721
106243,Mate Delic,20,CRO,3,15,3,12,0.25,40,2,421,284,67.46,99999,99999,99999,99999,154,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,359
104628,Alexander Kudryavtsev,28,RUS,0,12,3,9,0.33,72,8,577,418,72.44,99999,159,99999,270,146,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,336,0,170,393,0,0,0,0,0,0,0,0,0,0,899
106137,Tristan Lamasine,27,FRA,0,9,3,6,0.5,28,3,436,278,63.75999999999999,99999,99999,99999,99999,99999,99999,182,99999,99999,270,99999,271,99999,99999,99999,0,0,0,0,0,0,296,0,0,153,0,204,0,0,0,653
200116,Camilo Ugo Carabelli,24,ARG,0,8,3,5,0.6,12,4,458,274,59.830000000000005,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,155,127,134,0,0,0,0,0,0,0,0,0,0,0,0,410,428,494,1332
105406,Roberto Marcora,31,ITA,2,7,3,4,0.75,21,4,273,193,70.7,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,174,191,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,297,362,0,0,0,659
209406,Abedallah Shelbayh,20,JOR,0,14,3,11,0.27,58,7,569,381,66.96,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,185,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,326
103490,Santiago Ventura,30,ESP,0,14,3,11,0.27,53,10,584,383,65.58,137,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374
105573,Henri Kontinen,21,FIN,1,5,3,2,1.5,11,5,75,53,70.67,253,281,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,186,167,0,0,0,0,0,0,0,0,0,0,0,0,0,353
208278,Shintaro Mochizuki,20,JPN,0,18,3,15,0.2,41,9,633,413,65.24,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,215,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0,284
207182,Emilio Nava,22,USA,0,17,3,14,0.21,119,20,865,599,69.25,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,203,182,146,0,0,0,0,0,0,0,0,0,0,0,0,258,323,443,1024
209976,Dino Prizmic,18,CRO,3,11,3,8,0.38,23,5,517,335,64.8,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,165,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,374
200318,Yu Hsiou Hsu,24,TPE,1,7,3,4,0.75,24,9,416,270,64.9,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,184,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,338
118808,Daniel Vallejo,39,MEX,1,4,3,1,3.0,9,0,96,64,66.67,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103525,Ivan Miranda,30,PER,2,5,3,2,1.5,0,0,0,0,0.0,339,524,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,115,52,0,0,0,0,0,0,0,0,0,0,0,0,0,167
105493,Tomislav Brkic,26,BIH,3,12,3,9,0.33,34,3,324,234,72.22,99999,99999,99999,99999,99999,235,381,418,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,207,115,100,0,0,0,0,0,0,0,422
104910,Tihomir Grozdanov,28,BUL,1,3,3,0,0.0,0,0,0,0,0.0,99999,99999,99999,636,409,1661,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,33,96,2,0,0,0,0,0,0,0,0,0,131
105655,Hiroki Moriya,31,JPN,1,14,3,11,0.27,29,5,689,436,63.28,99999,99999,204,99999,99999,219,99999,99999,99999,99999,99999,99999,253,99999,99999,0,0,241,0,0,227,0,0,0,0,0,0,193,0,0,661
105070,Hans Podlipnik Castillo,28,CHI,1,4,3,1,3.0,0,2,90,63,70.0,99999,99999,99999,99999,99999,162,198,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,316,267,0,0,0,0,0,0,0,0,583
105954,Peter Nagy,23,HUN,3,7,3,4,0.75,3,5,211,119,56.39999999999999,99999,99999,99999,99999,99999,611,612,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,47,50,0,0,0,0,0,0,0,0,97
104453,Michael Ryderstedt,26,SWE,2,12,3,9,0.33,43,6,304,214,70.39,392,311,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,100,143,0,0,0,0,0,0,0,0,0,0,0,0,0,243
202475,Philip Henning,23,RSA,1,5,3,2,1.5,7,3,105,73,69.52000000000001,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32
104371,Ivo Minar,28,CZE,1,5,3,2,1.5,17,1,107,76,71.03,247,99999,216,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,181,0,229,0,0,0,0,0,0,0,0,0,0,0,0,410
106392,Thien Nguyen Hoang,20,VIE,1,8,3,5,0.6,22,9,311,200,64.31,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105302,Ante Pavic,26,CRO,0,14,3,11,0.27,150,17,688,523,76.02,99999,99999,99999,99999,145,99999,449,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,409,0,90,0,0,0,0,0,0,0,0,499
105820,Juan Carlos Saez,24,CHI,1,3,3,0,0.0,0,0,0,0,0.0,99999,99999,99999,99999,99999,241,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,199
121411,Moez Echargui,31,TUN,1,4,3,1,3.0,4,2,35,30,85.71,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,364,279,0,0,0,0,0,0,0,0,0,0,0,0,0,131,205,336
209284,Elmer Moller,20,DEN,2,5,3,2,1.5,2,10,36,31,86.11,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,874,406,361,0,0,0,0,0,0,0,0,0,0,0,0,15,115,136,266
104299,Hiu Tung Yu,27,HKG,4,7,3,4,0.75,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102905,Stefan Koubek,33,AUT,0,10,3,7,0.43,38,10,462,301,65.14999999999999,135,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
104076,Jose Acasuso,28,ARG,0,7,3,4,0.75,33,1,289,204,70.59,49,256,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,880,184,0,0,0,0,0,0,0,0,0,0,0,0,0,1064
104146,Jonathan Chu,29,USA,0,4,3,1,3.0,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104887,Piero Luisi,23,VEN,0,6,3,3,1.0,0,0,0,0,0.0,663,725,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,48
125571,Christian Garay,19,PUR,1,5,3,2,1.5,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207799,Matheus Pucinelli De Almeida,21,BRA,1,4,3,1,3.0,3,1,109,66,60.550000000000004,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,318,264,212,99999,0,0,0,0,0,0,0,0,0,0,0,158,199,263,0,620
104695,Fritz Wolmarans,29,RSA,2,6,3,3,1.0,49,5,146,111,76.03,99999,261,99999,99999,99999,477,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,177,0,0,0,76,0,0,0,0,0,0,0,0,0,253
209871,Amr Elsayed Abdou Ahmed Mohamed,24,EGY,1,7,3,4,0.75,5,3,72,55,76.39,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1237,574,735,0,0,0,0,0,0,0,0,0,0,0,0,6,55,35,96
207797,Jonas Forejtek,19,CZE,1,4,3,1,3.0,9,2,75,56,74.67,99999,99999,99999,99999,99999,99999,99999,99999,99999,560,399,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,44,95,0,0,0,0,139
104656,Haydn Lewis,31,BAR,4,14,3,11,0.27,22,0,182,130,71.43,99999,99999,808,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15
200095,Nicola Kuhn,20,ESP,0,12,3,9,0.33,25,6,602,386,64.12,99999,99999,99999,99999,99999,99999,99999,99999,211,276,99999,253,99999,99999,99999,0,0,0,0,0,0,0,0,261,152,0,219,0,0,0,632
106138,Yaraslav Shyla,24,BLR,2,7,3,4,0.75,42,4,391,288,73.66,99999,99999,99999,99999,99999,99999,741,390,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,29,109,0,0,0,0,0,0,0,138
105254,Nikola Mektic,27,CRO,2,11,3,8,0.38,44,3,392,251,64.03,99999,289,99999,99999,99999,289,312,99999,99999,99999,99999,99999,99999,99999,99999,0,161,0,0,0,163,154,0,0,0,0,0,0,0,0,478
106207,Mate Pavic,20,CRO,0,14,3,11,0.27,65,5,523,347,66.35,99999,99999,547,99999,475,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,54,0,79,0,0,0,0,0,0,0,0,0,0,133
202065,Petros Tsitsipas,21,GRE,1,6,3,3,1.0,14,2,144,90,62.5,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1169,99999,808,99999,99999,0,0,0,0,0,0,0,0,0,0,6,0,23,0,0,29
105201,Marc Abdulnour,24,SYR,1,7,3,4,0.75,0,0,0,0,0.0,99999,920,99999,983,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,18
106410,Jorge Brian Panta Herreros,22,PER,1,5,3,2,1.5,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,747,99999,878,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,31,0,16,0,0,0,0,0,0,47
111805,Seong Chan Hong,25,KOR,8,17,3,14,0.21,44,2,549,359,65.39,99999,99999,99999,99999,99999,1144,438,99999,99999,99999,99999,99999,99999,237,99999,0,0,0,0,0,7,93,0,0,0,0,0,0,229,0,329
105145,Jaak Poldma,23,EST,2,7,3,4,0.75,0,0,0,0,0.0,99999,99999,1137,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
105066,Grzegorz Panfil,24,POL,1,4,3,1,3.0,0,0,0,0,0.0,99999,457,380,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,78,102,0,0,0,0,0,0,0,0,0,0,0,0,180
106227,Ji Sung Nam,28,KOR,2,8,3,5,0.6,21,3,151,105,69.54,99999,99999,99999,484,99999,99999,99999,99999,99999,301,99999,341,99999,99999,99999,0,0,0,72,0,0,0,0,0,135,0,139,0,0,0,346
104702,Michael Leong,25,SOL,1,8,3,5,0.6,0,0,0,0,0.0,1274,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
200075,Yshai Oliel,23,ISR,3,10,3,7,0.43,14,1,244,142,58.199999999999996,99999,99999,99999,99999,99999,99999,99999,99999,570,99999,99999,99999,99999,470,99999,0,0,0,0,0,0,0,0,53,0,0,0,0,90,0,143
200572,Nick Hardt,23,DOM,1,7,3,4,0.75,14,9,219,137,62.56,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,355,259,99999,229,0,0,0,0,0,0,0,0,0,0,0,128,191,0,260,579
104589,Chris Guccione,27,AUS,0,11,3,8,0.38,114,2,477,373,78.2,99999,224,328,510,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,233,131,61,0,0,0,0,0,0,0,0,0,0,0,425
109303,Stefano Napolitano,29,ITA,0,8,3,5,0.6,49,9,406,279,68.72,99999,99999,99999,99999,99999,99999,99999,187,99999,99999,99999,99999,99999,99999,125,0,0,0,0,0,0,0,293,0,0,0,0,0,0,506,799
106120,Ricardo Ojeda Lara,25,ESP,0,6,3,3,1.0,7,0,276,166,60.14000000000001,99999,99999,99999,99999,99999,99999,99999,99999,206,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,287
103638,Jhonson Garcia,30,DOM,3,5,3,2,1.5,0,0,0,0,0.0,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106250,Luis Patino,24,MEX,4,10,3,7,0.43,33,7,494,310,62.74999999999999,99999,99999,99999,99999,99999,99999,99999,99999,807,99999,99999,99999,99999,99999,99999,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20
103228,Marcos Daniel,31,BRA,3,16,3,13,0.23,64,3,654,425,64.98,112,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446
